likes,body,url
1817,,https://sun9-62.userapi.com/c858224/v858224768/11eb4a/roX4bTCJvdA.jpg
1131,,https://sun9-70.userapi.com/c858320/v858320696/11c561/xUnpppAbCnQ.jpg
1156,,https://sun9-72.userapi.com/c857324/v857324476/7b2e8/W068jGUzRCI.jpg
1456,,https://sun9-34.userapi.com/c857320/v857320643/789da/Eh03IbhgNzY.jpg
989,,https://sun9-60.userapi.com/c855216/v855216769/1990c3/GsXDZqzHrB4.jpg
581,,https://sun9-42.userapi.com/c205124/v205124317/382e/AFGKUtdBp9Y.jpg
2177,,https://sun9-60.userapi.com/c857224/v857224202/7902c/RWwQBhMDYww.jpg
676,,https://sun9-54.userapi.com/c206816/v206816417/3714/j55dKMLBPe4.jpg
973,,https://sun9-55.userapi.com/c855032/v855032582/1891cb/haPy46fST_E.jpg
1245,,https://sun9-39.userapi.com/c200616/v200616208/21b4/SU41DyCTx9k.jpg
639,,https://sun9-47.userapi.com/c857136/v857136464/7773e/Fkx30q2ptxc.jpg
940,,https://sun9-39.userapi.com/c857720/v857720900/115ba0/nDPQvd54tXw.jpg
354,,https://sun9-30.userapi.com/c858524/v858524233/75152/u6dAtAOStI0.jpg
1367,,https://sun9-71.userapi.com/c635104/v635104497/5d070/o9Lw1BoqhRY.jpg
1642,,https://sun9-51.userapi.com/c200824/v200824073/10e5/WaTqTLlCAm0.jpg
442,,https://sun9-39.userapi.com/c855232/v855232670/18f477/MmjIWbU6dGM.jpg
1310,,https://sun9-12.userapi.com/c855436/v855436058/194eb7/cMCyA3Kx_ZE.jpg
2641,,https://sun9-72.userapi.com/c205828/v205828377/18ee/U4hP5vKiq8E.jpg
1054,"есус, ты слышишь меня?",https://sun9-12.userapi.com/c855624/v855624781/1909ad/P4bAdoGQbMQ.jpg
456,,https://sun9-28.userapi.com/c855620/v855620697/187e6c/0xK3AivwCuI.jpg
1580,,https://sun9-49.userapi.com/c205828/v205828152/1703/0pITL3c4BnQ.jpg
718,,https://sun9-8.userapi.com/c853624/v853624991/18fe9a/_SzSyolP0jE.jpg
2230,,https://sun9-45.userapi.com/c205620/v205620568/17f5/TE14jTbpxCA.jpg
701,,https://sun9-50.userapi.com/c206628/v206628119/197a/F1bitQSF1A4.jpg
3274,"Японский иллюстратор Сатоши Кавасаки показывает, как выглядели бы люди, если бы у нас были различные структуры костей животных",https://sun9-49.userapi.com/c855324/v855324194/197f51/Vf1uXUjyUB4.jpg
1299,,https://sun9-55.userapi.com/c205528/v205528951/1407/GC0ELGsnzGc.jpg
643,,https://sun9-26.userapi.com/c854328/v854328435/18b62a/JN_RO_OsSF4.jpg
698,я не хочу жить,https://sun9-46.userapi.com/c205328/v205328160/169a/NSNsyUZQI7U.jpg
330,,https://sun9-25.userapi.com/c200428/v200428965/1204/uO4OxYSis_M.jpg
744,,https://sun9-55.userapi.com/c857232/v857232649/78644/_mATaFGSoWs.jpg
871,,https://sun9-51.userapi.com/c204720/v204720237/321/AsOVZjpHMWk.jpg
514,,https://sun9-60.userapi.com/c200524/v200524230/d82/hZSPktI2VMg.jpg
728,,https://sun9-53.userapi.com/c855024/v855024153/199d4e/6q7M3VzNQrw.jpg
2188,,https://sun9-11.userapi.com/c200524/v200524468/10f4/c3CIHFqgT_w.jpg
768,,https://sun9-38.userapi.com/c200520/v200520394/fe7/LZfUMDnb510.jpg
764,,https://sun9-48.userapi.com/c206720/v206720861/d25/cpY-MSS2hFE.jpg
83,,https://sun9-15.userapi.com/c858336/v858336341/11e03f/fp1jYZ1zASw.jpg
1889,,https://sun9-15.userapi.com/c855028/v855028342/193c81/xlumsZk6LOM.jpg
1213,,https://sun9-10.userapi.com/c204616/v204616710/d1f/BhrL7cjNalk.jpg
37,,https://sun9-54.userapi.com/c856124/v856124609/b2e4d/69Sm6WOyx64.jpg
700,,https://sun9-17.userapi.com/c856132/v856132916/18aade/AIpA3Dm08Cg.jpg
555,,https://sun9-17.userapi.com/c856132/v856132916/18aade/AIpA3Dm08Cg.jpg
688,,https://sun9-62.userapi.com/c200516/v200516683/d74/5USfFqKD1po.jpg
780,,https://sun9-44.userapi.com/c857636/v857636999/10ed08/D7ebbky30SM.jpg
1546,,https://sun9-40.userapi.com/c855028/v855028628/196937/A2K7BKWIWgI.jpg
482,,https://sun9-11.userapi.com/c853620/v853620247/19401e/zgm_T7AqfRQ.jpg
771,,https://sun9-2.userapi.com/c205328/v205328751/bfd/m-0g8vxvaXk.jpg
1224,,https://sun9-64.userapi.com/c855436/v855436041/198597/HYSgSm85DzE.jpg
386,,https://sun9-19.userapi.com/c204624/v204624510/1304/nUURxuOop8E.jpg
2281,,https://sun9-13.userapi.com/c857728/v857728831/107963/8s2hNqBu1OE.jpg
579,,https://sun9-61.userapi.com/c854528/v854528439/196a11/_s3DCwNXVhk.jpg
453,,https://sun9-3.userapi.com/c855536/v855536010/192fb0/QIm-4lKZzdI.jpg
642,,https://sun9-127.userapi.com/c858236/v858236073/115f59/AYv9Zm88Img.jpg
1041,,https://sun9-49.userapi.com/c853516/v853516682/19489a/oztumbjVQNM.jpg
817,"Бездомные, идите домой",https://sun9-55.userapi.com/c854416/v854416107/195d2f/ySeFduMd9OU.jpg
3266,,https://sun9-45.userapi.com/c857032/v857032477/7494c/sbvxELdkDYM.jpg
774,,https://sun9-13.userapi.com/c857632/v857632223/10fff4/BWui89tGN0o.jpg
446,Укради его лук,https://sun9-29.userapi.com/c858328/v858328416/10f5a9/4dBCWIuwmZM.jpg
437,,https://sun9-6.userapi.com/c857736/v857736010/11b4e0/fPI-dqO-X2k.jpg
1024,,https://sun9-66.userapi.com/c857628/v857628872/1116dd/whbKNQbGWSM.jpg
2832,,https://sun9-43.userapi.com/c857232/v857232208/78193/n2Ht9CC__IQ.jpg
770,,https://sun9-35.userapi.com/c856020/v856020113/18bef0/ZyBFytjtr-A.jpg
353,,https://sun9-8.userapi.com/c854124/v854124840/188945/myLV4Q_buPo.jpg
1477,новый флешмоб!,https://sun9-72.userapi.com/c858328/v858328416/10f569/U_8q3LFDgNU.jpg
549,,https://sun9-13.userapi.com/c856016/v856016515/18e0eb/qCquL_vunrQ.jpg
974,,https://sun9-47.userapi.com/c855036/v855036431/19230e/UD2pjqIXZH8.jpg
1501,,https://sun9-30.userapi.com/c858016/v858016197/112a6f/h-RtxetMk1M.jpg
948,когда обкурился и вызвал такси,https://sun9-64.userapi.com/c855224/v855224516/192126/1AsgumtT3Bc.jpg
604,,https://sun9-35.userapi.com/c854528/v854528437/192716/KBM58Y0MSJk.jpg
692,,https://sun9-12.userapi.com/c857720/v857720286/11a372/sE9IM1kROBg.jpg
1843,Если к вам подошел продавец наркотиков (алкоголя),https://sun9-12.userapi.com/c857328/v857328870/74c8d/eBjbyC70R_4.jpg
911,,https://sun9-27.userapi.com/c857216/v857216383/7155b/EEj2_56HSJQ.jpg
253,,https://sun9-34.userapi.com/c856020/v856020271/19078b/dymexOXTRm4.jpg
762,,https://sun9-47.userapi.com/c857432/v857432301/fb3ce/UO1TSRLziNE.jpg
744,,https://sun9-70.userapi.com/c854328/v854328868/1839ad/JW-44s0f8SI.jpg
1284,,https://sun9-70.userapi.com/c854028/v854028028/197073/n6dU12bw5Mg.jpg
1633,,https://sun9-11.userapi.com/c857724/v857724121/116cbc/Pxm_R7ci7ro.jpg
1200,,https://sun9-41.userapi.com/c856136/v856136805/1747e4/DSSFNtPcwVM.jpg
1045,,https://sun9-5.userapi.com/c854420/v854420940/18a3d7/-t1vizUqga0.jpg
834,,https://sun9-51.userapi.com/c855736/v855736989/19577d/2ojoXK801mk.jpg
1280,,https://sun9-54.userapi.com/c855336/v855336325/1943dc/jDRzYw2GHCs.jpg
890,,https://sun9-38.userapi.com/c858532/v858532836/6da6e/yQ9FYBEhhT0.jpg
1424,,https://sun9-41.userapi.com/c856128/v856128057/189734/hZVwpmJqWh0.jpg
566,,https://sun9-24.userapi.com/c855432/v855432057/184f9b/dExKa61nqsI.jpg
1200,,https://sun9-25.userapi.com/c855224/v855224873/18b5d0/IUEAsEDHEvM.jpg
1718,всем хорошей работы!,https://sun9-19.userapi.com/c858524/v858524376/76860/Hrp4kytvtQc.jpg
624,,https://sun9-17.userapi.com/c635104/v635104892/5b366/DYf9Bwj6kCU.jpg
1063,,https://sun9-127.userapi.com/c635104/v635104172/61097/ERpIZnhqI2E.jpg
604,,https://sun9-30.userapi.com/c858528/v858528077/70e7b/T7RDBGnmKX4.jpg
640,,https://sun9-51.userapi.com/c855736/v855736534/190a98/nRCXdNuwg7c.jpg
688,,https://sun9-66.userapi.com/c855320/v855320588/1962a9/Kvwko2NaO_M.jpg
825,,https://sun9-24.userapi.com/c855120/v855120853/1938d9/Xce02sY8_3E.jpg
990,,https://sun9-29.userapi.com/c856028/v856028119/13a893/XA_X5Dr4h9Q.jpg
1262,,https://sun9-72.userapi.com/c855524/v855524168/18d2bb/AYUdze2wc70.jpg
770,,https://sun9-9.userapi.com/c857420/v857420690/1095ac/iGmtUGuu0Dk.jpg
683,,https://sun9-24.userapi.com/c855032/v855032127/180ec7/b_E7vL3eJtM.jpg
83,Bomboclaat,https://sun9-24.userapi.com/c855032/v855032127/180ec7/b_E7vL3eJtM.jpg
301,,https://sun9-21.userapi.com/c857436/v857436842/1128e1/umnodb_U5XM.jpg
394,,https://sun9-24.userapi.com/c857436/v857436000/112723/AeNUdZxQ7Ms.jpg
664,,https://sun9-57.userapi.com/c854220/v854220921/1894d9/fVV1gCdm5F8.jpg
970,,https://sun9-2.userapi.com/c858524/v858524815/6f04a/FuWv4fxdxGg.jpg
998,,https://sun9-18.userapi.com/c853624/v853624227/18b2c4/YV-i8FO4eFU.jpg
537,,https://sun9-16.userapi.com/c857728/v857728012/103b07/KdAzYzxGS8c.jpg
1047,Папердоленные псы,https://sun9-44.userapi.com/c855332/v855332711/18905a/cqZiHgP_X5Q.jpg
2048,,https://sun9-63.userapi.com/c856132/v856132761/18104a/8dlPnp_3B-o.jpg
1216,,https://sun9-34.userapi.com/c857624/v857624092/111d95/jVXgSz125Io.jpg
603,,https://sun9-51.userapi.com/c855032/v855032745/17b687/N2j06Ck_R-c.jpg
1383,начало экзамена / осталось 5 минут,https://sun9-20.userapi.com/c858520/v858520169/6cea9/XwEsrBkvx2w.jpg
268,,https://sun9-65.userapi.com/c857624/v857624501/11365b/X67wx9I1BgQ.jpg
747,,https://sun9-72.userapi.com/c857020/v857020501/723ec/Q1hGyHeIRMw.jpg
794,,https://sun9-14.userapi.com/c855332/v855332407/18ee41/RnwPgIdm5rM.jpg
1762,,https://sun9-61.userapi.com/c854120/v854120910/181d24/2dj5mZ3N7nE.jpg
1409,,https://sun9-18.userapi.com/c858528/v858528149/6fcd6/3TrZcNzkEs4.jpg
1174,спа бабу,https://sun9-1.userapi.com/c858228/v858228884/106599/k--VliOVvWI.jpg
719,,https://sun9-8.userapi.com/c858236/v858236786/10f89c/Hykd44lsNb0.jpg
1038,,https://sun9-69.userapi.com/c858028/v858028314/10c9f0/aMWKQjOEiME.jpg
690,,https://sun9-43.userapi.com/c853628/v853628074/18005c/yEE7ZnpBgOM.jpg
688,,https://sun9-66.userapi.com/c855232/v855232032/184c32/XUzRfrqFtRA.jpg
217,Если ты не голубой нарисуй вагон другой,https://sun9-43.userapi.com/c857628/v857628034/10e497/sXqKtN_EUx0.jpg
940,,https://sun9-21.userapi.com/c855728/v855728997/18fa9e/39gpWegOkpI.jpg
656,просто рыба плывёт,https://sun9-63.userapi.com/c857720/v857720603/10cc6a/GwpplCeETNA.jpg
1111,,https://sun9-48.userapi.com/c855524/v855524390/1872da/4THNjCb2HqI.jpg
461,"Я только что понял, что животные не знают как они выглядят.",https://sun9-48.userapi.com/c855524/v855524390/1872da/4THNjCb2HqI.jpg
1200,,https://sun9-35.userapi.com/c856132/v856132168/1809b2/OEfd5oEOAOk.jpg
488,"детский автомат, который мы заслужили",https://sun9-58.userapi.com/c856132/v856132556/186407/khlfpuREmDw.jpg
1228,,https://sun9-17.userapi.com/c855420/v855420936/181ff3/HSK1u6e9VNo.jpg
775,,https://sun9-47.userapi.com/c857424/v857424771/10d6c8/d4gp2qcZjiM.jpg
317,,https://sun9-33.userapi.com/c858324/v858324632/10d194/X8IK7u8mGgA.jpg
1048,,https://sun9-27.userapi.com/c857132/v857132908/6af08/9sAAGdfJssA.jpg
685,,https://sun9-9.userapi.com/c855632/v855632017/189480/H8_YK3zVBCM.jpg
1344,как ходят за продуктами в Рязани,https://sun9-32.userapi.com/c855728/v855728910/18c856/B2RK0WAb9LQ.jpg
779,,https://sun9-9.userapi.com/c858524/v858524875/6ad23/dbH0LdW8M2A.jpg
862,,https://sun9-68.userapi.com/c855532/v855532414/18f93b/759RB7dz4eI.jpg
586,обычная детская площадка в Омске,https://sun9-6.userapi.com/c858528/v858528624/6b476/nqtbKzLPcO0.jpg
970,,https://sun9-66.userapi.com/c857624/v857624094/110bd4/SMjRt1MdKqY.jpg
1262,надо брать,https://sun9-16.userapi.com/c857028/v857028782/6dc79/n6PMpgRqKfE.jpg
412,,https://sun9-65.userapi.com/c855528/v855528545/1812af/lO21j8hgOJA.jpg
452,,https://sun9-7.userapi.com/c853516/v853516425/18e269/_zXDTHTDq3w.jpg
377,,https://sun9-28.userapi.com/c853516/v853516502/18786d/UdYkKwkMTvs.jpg
1373,,https://sun9-61.userapi.com/c855528/v855528638/184a0f/3h6CkuUzE1o.jpg
510,,https://sun9-52.userapi.com/c855636/v855636770/18d830/ozx4BPamfxs.jpg
850,,https://sun9-33.userapi.com/c857224/v857224003/6e30e/cMPxNbt1GV4.jpg
685,,https://sun9-72.userapi.com/c853520/v853520146/186a63/jMaV_0-bL8k.jpg
730,,https://sun9-45.userapi.com/c857532/v857532004/108f05/k2pM1aCPDIs.jpg
706,,https://sun9-36.userapi.com/c858328/v858328649/fe116/YrgbXMg5RkQ.jpg
678,пожарь меня,https://sun9-13.userapi.com/c856124/v856124346/18a485/Y0yoNdoDFOk.jpg
1124,,https://sun9-56.userapi.com/c856032/v856032257/188235/NcQD_4zSTIQ.jpg
2814,"«Есенин и Трицератопс у озера»
(Холст, масло, галоперидол)",https://sun9-72.userapi.com/c857328/v857328427/6f279/IJ59286kBKk.jpg
418,,https://sun9-68.userapi.com/c854120/v854120836/17da26/8UZAGpaVosg.jpg
725,"Господи, дай мне знак",https://sun9-67.userapi.com/c854120/v854120146/17fa75/x47POC2PRao.jpg
1286,,https://sun9-62.userapi.com/c855336/v855336224/18d765/bvHYpGxtMAY.jpg
602,,https://sun9-34.userapi.com/c855216/v855216481/18b278/6pT6ERD2IRo.jpg
463,,https://sun9-68.userapi.com/c635104/v635104176/88259/hzMBJd6NX5o.jpg
456,Троллейбус Спб...,https://sun9-68.userapi.com/c635104/v635104176/88259/hzMBJd6NX5o.jpg
578,,https://sun9-44.userapi.com/c857628/v857628820/10ba0e/g7mg-qsLUSM.jpg
133,,https://sun9-44.userapi.com/c857628/v857628820/10ba0e/g7mg-qsLUSM.jpg
2094,пес сволочь,https://sun9-38.userapi.com/c853524/v853524721/18ea52/QmYdvFgbczA.jpg
786,,https://sun9-20.userapi.com/c858036/v858036034/101226/meFdE3PbxsA.jpg
1262,,https://sun9-6.userapi.com/c853528/v853528210/18c5e8/McJfhIOIH-4.jpg
1458,,https://sun9-38.userapi.com/c857232/v857232833/6a82d/NUGw7S4Om_8.jpg
414,,https://sun9-61.userapi.com/c854528/v854528860/184876/7_MG03klJWw.jpg
547,,https://sun9-52.userapi.com/c854020/v854020860/188722/zV8ljFh-HR0.jpg
991,,https://sun9-54.userapi.com/c858216/v858216860/10abbd/xCFYktnMoDM.jpg
498,,https://sun9-19.userapi.com/c858216/v858216860/10ab9d/11wwDYHMWdc.jpg
1081,,https://sun9-32.userapi.com/c858216/v858216860/10abb6/jH99iDIY-d4.jpg
1846,,https://sun9-41.userapi.com/c855436/v855436251/183054/-GBqv77gBrY.jpg
1359,,https://sun9-14.userapi.com/c858216/v858216860/10abae/UkTSxWovZf0.jpg
1105,,https://sun9-49.userapi.com/c858216/v858216860/10aba5/H98gJzTyDag.jpg
959,,https://sun9-127.userapi.com/c858216/v858216860/10ab95/k65kMJKe23k.jpg
223,,https://sun9-1.userapi.com/c858216/v858216860/10ab8e/nrAJzuUS6aY.jpg
593,,https://sun9-3.userapi.com/c858216/v858216860/10ab86/xHx5mZhjuuY.jpg
813,,https://sun9-25.userapi.com/c858216/v858216860/10ab7d/EArpN6ZsvPo.jpg
800,,https://sun9-55.userapi.com/c858216/v858216860/10ab74/8lpwosrsdS4.jpg
736,,https://sun9-51.userapi.com/c858216/v858216860/10ab6d/CmK5oPqvLUI.jpg
1341,,https://sun9-29.userapi.com/c858216/v858216860/10ab65/BDijVuP_VPU.jpg
730,,https://sun9-29.userapi.com/c858216/v858216860/10ab65/BDijVuP_VPU.jpg
483,обычный футбольный мяч в 1995,https://sun9-39.userapi.com/c855524/v855524558/188c49/Y97U1PM8Ebk.jpg
1697,,https://sun9-45.userapi.com/c858120/v858120983/10c54a/gg0wnt89pXE.jpg
1663,,https://sun9-53.userapi.com/c854528/v854528574/18589e/pe253lyHbYE.jpg
614,,https://sun9-68.userapi.com/c858016/v858016306/10dc30/YtSGO4I_qtg.jpg
1006,,https://sun9-45.userapi.com/c858532/v858532360/65e09/UV73_Z5hRj4.jpg
656,,https://sun9-66.userapi.com/c857724/v857724450/10a953/UoYQtcuQv-4.jpg
704,мое типичное утро,https://sun9-23.userapi.com/c855336/v855336697/1842d1/HwojHd66z1M.jpg
1113,,https://sun9-34.userapi.com/c855432/v855432475/17c790/YwW5i44WULY.jpg
965,,https://sun9-57.userapi.com/c857428/v857428718/102875/INXq7zfIUf0.jpg
212,,https://sun9-57.userapi.com/c857428/v857428718/102875/INXq7zfIUf0.jpg
858,,https://sun9-26.userapi.com/c857428/v857428718/10286c/0W38uco1eiY.jpg
667,,https://sun9-66.userapi.com/c857428/v857428718/102864/i5vkC36ebl0.jpg
736,,https://sun9-5.userapi.com/c857428/v857428718/10285b/Og8sWbelKXs.jpg
862,,https://sun9-67.userapi.com/c857428/v857428718/102852/u42dPGIH58w.jpg
521,,https://sun9-60.userapi.com/c857428/v857428718/102849/mIsYJ5Ds9BE.jpg
888,,https://sun9-15.userapi.com/c857328/v857328715/67f39/Q0V5Y3Ckscw.jpg
455,,https://sun9-26.userapi.com/c857632/v857632431/1059b6/zeS15ZvBI6I.jpg
1490,,https://sun9-21.userapi.com/c855028/v855028546/1844cd/uFaTtfgWIL8.jpg
1046,,https://sun9-29.userapi.com/c855720/v855720434/183b41/GX3UzOPNnNk.jpg
1509,"- мама, давай купим суши.
- у нас дома есть суши.
суши дома:",https://sun9-22.userapi.com/c857724/v857724641/108d37/tc01k_9_yUc.jpg
887,,https://sun9-26.userapi.com/c855528/v855528875/185141/qvysZNp5tHU.jpg
588,,https://sun9-35.userapi.com/c854324/v854324216/187cd3/jVSjSbsi9dw.jpg
1009,"Происходит только то, что должно происходить. Все начинается вовремя. И заканчивается тоже.

Ф.М. Достоевский",https://sun9-3.userapi.com/c854224/v854224578/185949/Nx2FLWboKOg.jpg
781,,https://sun9-35.userapi.com/c855020/v855020933/183fd1/PXeGKTSpAjE.jpg
628,,https://sun9-27.userapi.com/c857520/v857520251/106e81/AyJuFgcelVY.jpg
1724,,https://sun9-41.userapi.com/c857428/v857428714/107dd4/w37QRe3sadk.jpg
740,,https://sun9-48.userapi.com/c855532/v855532060/1844b9/C5K7UL6rvuA.jpg
682,ждем зарплату,https://sun9-4.userapi.com/c857228/v857228958/647cd/pPOIn9O-Zl4.jpg
570,,https://sun9-43.userapi.com/c857628/v857628612/108db1/fBSK_U5wJbs.jpg
752,,https://sun9-56.userapi.com/c858424/v858424366/10170d/G8VbIjYIzeU.jpg
697,,https://sun9-39.userapi.com/c857032/v857032411/65f9c/T0Mjur4Tql0.jpg
1116,,https://sun9-12.userapi.com/c854216/v854216630/181bdb/rpdBfISECZo.jpg
337,,https://sun9-63.userapi.com/c853528/v853528873/186a6e/ne3fH-oqKsY.jpg
779,,https://sun9-19.userapi.com/c855420/v855420171/177504/MY3GpCGI5no.jpg
1313,,https://sun9-65.userapi.com/c857416/v857416591/1083c6/-Czk2TU8Dpc.jpg
671,,https://sun9-59.userapi.com/c855736/v855736150/17fd86/9kcCsFf_k6U.jpg
1269,,https://sun9-36.userapi.com/c858324/v858324298/1024f7/bExRUU2SznA.jpg
661,,https://sun9-24.userapi.com/c858336/v858336096/10a264/L5VOJVsdqzc.jpg
2226,"Держитесь подальше, парни - это мой отец",https://sun9-64.userapi.com/c857336/v857336021/653fc/XhgxMYVurck.jpg
447,,https://sun9-17.userapi.com/c858320/v858320020/106254/cUcG43WdMH4.jpg
1049,,https://sun9-20.userapi.com/c857620/v857620952/105fab/qLc25mbKSrU.jpg
656,,https://sun9-8.userapi.com/c855236/v855236450/18279c/wnJ0fTu7nPw.jpg
862,,https://sun9-12.userapi.com/c855728/v855728414/188591/nx6zepohYSo.jpg
892,,https://sun9-8.userapi.com/c853628/v853628210/171f5f/E6CGAI06U4A.jpg
581,,https://sun9-16.userapi.com/c855132/v855132167/1813ba/IbIJ7VgJrpw.jpg
633,,https://sun9-70.userapi.com/c856020/v856020979/1887bc/iFLSNQGtYg8.jpg
488,,https://sun9-51.userapi.com/c857532/v857532073/fdc2b/FePxKFXiEMg.jpg
773,,https://sun9-9.userapi.com/c855136/v855136688/177281/irgJcPyWUPk.jpg
543,"Ответ на главный вопрос жизни, вселенной и всего такого",https://sun9-70.userapi.com/c857536/v857536182/10611e/j0R62QDFlBg.jpg
46,,https://sun9-70.userapi.com/c857536/v857536182/10611e/j0R62QDFlBg.jpg
780,,https://sun9-2.userapi.com/c857436/v857436145/104ebf/5SXOQ180_sA.jpg
1334,,https://sun9-40.userapi.com/c857416/v857416564/1044d0/uwRe2FxldQg.jpg
826,,https://sun9-2.userapi.com/c857628/v857628304/1008ea/Fyhw2yoi_98.jpg
674,,https://sun9-22.userapi.com/c857324/v857324719/679b0/9JYkG_I_CAA.jpg
546,,https://sun9-62.userapi.com/c855520/v855520630/182da0/hQ-z7NoJGig.jpg
1540,,https://sun9-34.userapi.com/c857732/v857732927/fbaea/-T6DQxc7VHw.jpg
765,похоже на мой диплом,https://sun9-32.userapi.com/c857636/v857636866/ffa0e/kLFg8pAReS8.jpg
309,,https://sun9-39.userapi.com/c857720/v857720762/1071aa/cTt34zvx0bo.jpg
604,,https://sun9-26.userapi.com/c854228/v854228486/181f0c/AjCiDWVvgwQ.jpg
1049,,https://sun9-5.userapi.com/c855732/v855732603/17d78a/thEHayaS-d8.jpg
410,,https://sun9-54.userapi.com/c857636/v857636964/fac4c/e4pkJE3zsJo.jpg
508,,https://sun9-6.userapi.com/c858236/v858236302/104470/r9HFlvOFBYo.jpg
682,,https://sun9-29.userapi.com/c858120/v858120219/104559/ID8H8gIRYCY.jpg
650,,https://sun9-16.userapi.com/c856024/v856024584/185055/WmiLKPgIYCQ.jpg
844,,https://sun9-52.userapi.com/c855736/v855736065/182ce7/2vPl6a5JV0w.jpg
117,какая музыка звучит в раю?,https://sun9-52.userapi.com/c855736/v855736065/182ce7/2vPl6a5JV0w.jpg
410,,https://sun9-26.userapi.com/c853516/v853516689/18d4eb/i86XCJofIlA.jpg
620,,https://sun9-9.userapi.com/c854120/v854120241/17928f/R7ywVGOIUtY.jpg
1249,,https://sun9-32.userapi.com/c857428/v857428418/102c10/MfmR6LPc1Go.jpg
628,,https://sun9-48.userapi.com/c853628/v853628833/16d4bb/s1KAhhE37as.jpg
823,,https://sun9-69.userapi.com/c858424/v858424415/fd1f6/AP1Dnxd2bo8.jpg
805,,https://sun9-72.userapi.com/c858524/v858524854/638e2/7V1Db5TTjGM.jpg
1182,,https://sun9-65.userapi.com/c854128/v854128879/181462/vgEGhmYMrto.jpg
779,,https://sun9-17.userapi.com/c857416/v857416749/104ee6/PCCjMjyysCs.jpg
526,,https://sun9-48.userapi.com/c855424/v855424598/17eb96/oC00pdrr_I4.jpg
859,,https://sun9-32.userapi.com/c857228/v857228117/61b90/ObbEP8mJw0w.jpg
1365,,https://sun9-5.userapi.com/c858428/v858428753/1028de/BscZwQ0kkKI.jpg
842,,https://sun9-57.userapi.com/c857020/v857020302/617ca/L2ay-048DqI.jpg
777,,https://sun9-3.userapi.com/c857432/v857432121/f0458/zo0orw0ISIs.jpg
1016,,https://sun9-66.userapi.com/c855732/v855732931/17fcae/Xop-yTXPS2c.jpg
1063,,https://sun9-67.userapi.com/c857132/v857132058/5fcdf/aVaNxhMaW2Q.jpg
